BIEN;CÓDIGO INSTITUCIONAL;CÓDIGO SENESCYT;CLASE DE BIEN;MODELO ;SERIE;MARCA;ESTADO;UBICACIÓN;RESPONSABLE INSTITUCIONAL;NRO. DE ACTA ENTREGA DE RECEPCION;OBSERVACIONES;NRO. DE ACTA DE CONSTATACIÓN FÍSICA;VALOR;COLOR;MATERIAL
TECLADO;INT-SD1-EC-T0832-04;N/A;EQUIPO DE COMPUTO;YU0042;2232MR05A348;LOGITECH;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN ESTUDIANTES GRADUADOS 2022;0;N/A;0;0
TECLADO;INT-SD1-EC-T0833-04;N/A;EQUIPO DE COMPUTO;YU0042;2232MR05A348;LOGITECH;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN ESTUDIANTES GRADUADOS 2022;0;N/A;0;0
MOUSE;INT-LAB-EC-MO027.4;N/A;EQUIPO DE COMPUTO;COMARIZEN717001190077;KALLPA-AM370R1700;ARI;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN GADIP REGISTRADO EN SENESCYT;0;12;0;0
MOUSE;INT-LAB-EC-MO028.4;N/A;EQUIPO DE COMPUTO;COMARIZEN7170001190073;KALLPA-AM370R1700;ARI;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN GADIP REGISTRADO EN SENESCYT;0;12;0;0
MOUSE;INT-LAB-EC-MO029.4;N/A;EQUIPO DE COMPUTO;COMARIZEN7170001190070;KALLPA-AM370R1700;ARI;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN GADIP REGISTRADO EN SENESCYT;0;250;0;0
MOUSE;INT-LAB-EC-MO030.4;N/A;EQUIPO DE COMPUTO;COMARIZEN7170001190071;KALLPA-AM370R1700;ARI;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN GADIP REGISTRADO EN SENESCYT;0;12;0;0
MOUSE;INT-LAB-EC-MO031.4;N/A;EQUIPO DE COMPUTO;COMARIZEN7170001190075;KALLPA-AM370R1700;ARI;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN GADIP REGISTRADO EN SENESCYT;0;12;0;0
MOUSE;INT-LAB-EC-MO032.4;N/A;EQUIPO DE COMPUTO;COMARIZEN7170001190076;KALLPA-AM370R1700;ARI;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN GADIP REGISTRADO EN SENESCYT;0;12;0;0
MOUSE;INT-LAB-EC-MO033.4;N/A;EQUIPO DE COMPUTO;COMARIZEN7170001190074;KALLPA-AM370R1700;ARI;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN GADIP REGISTRADO EN SENESCYT;0;12;0;0
MOUSE;INT-LAB-EC-MO034.4;N/A;EQUIPO DE COMPUTO;COMARIZEN7170001190072;KALLPA-AM370R1700;ARI;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN GADIP REGISTRADO EN SENESCYT;0;12;0;0
MOUSE;INT-LAB-EC-MO035.4;N/A;EQUIPO DE COMPUTO;COMARIZEN71700011968;KALLPA-AM370R1700;ARI;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN GADIP REGISTRADO EN SENESCYT;0;12;0;0
MOUSE;INT-LAB-EC-MO036.4;N/A;EQUIPO DE COMPUTO;COMARIZEN7170001190069;KALLPA-AM370R1700;ARI;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN GADIP REGISTRADO EN SENESCYT;0;12;0;0
MOUSE;INT-LAB-EM-EC-MO051.4;N/A;EQUIPO DE COMPUTO;N/A;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONADO POR ESTUDIANTES GRADUADOS EN MARZO 2020 REGISTRADO EN SENESCYT;0;N/A;0;0
MOUSE;INT-LAB-EM-EC-MO052.4;N/A;EQUIPO DE COMPUTO;N/A;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONADO POR ESTUDIANTES GRADUADOS EN MARZO 2020 REGISTRADO EN SENESCYT;0;N/A;0;0
MOUSE;INT-LAB-EC-MO053.4;N/A;EQUIPO DE COMPUTO;N/A;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONADO POR ESTUDIANTES GRADUADOS EN MARZO 2020 REGISTRADO EN SENESCYT;0;N/A;0;0
MOUSE;INT-LAB-EC-MO054.4;N/A;EQUIPO DE COMPUTO;N/A;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONADO POR ESTUDIANTES GRADUADOS EN MARZO 2020 REGISTRADO EN SENESCYT;0;N/A;0;0
MOUSE;INT-LAB-EC-MO055.4;N/A;EQUIPO DE COMPUTO;N/A;N/A;GENIUS;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONADO POR ESTUDIANTES GRADUADOS EN MARZO 2020 REGISTRADO EN SENESCYT;0;N/A;0;0
MOUSE;INT-LAB-EC-MO056.4;N/A;EQUIPO DE COMPUTO;N/A;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONADO POR ESTUDIANTES GRADUADOS EN MARZO 2020 REGISTRADO EN SENESCYT;0;N/A;0;0
MOUSE;INT-SG-EC-M0730.02;N/A;EQUIPO DE COMPUTO;M-U0026;HS227HB;LOGITECH;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACION CONSEJO ESTUDIANTIL 2022 SE REGISTRA EN SENECYT;0;N/A;0;0
MOUSE;INT-SG-EC-M0734.02;N/A;EQUIPO DE COMPUTO;M-U0026;HS227HB;LOGITECH;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACION CONSEJO ESTUDIANTIL 2022 SE REGISTRA EN SENECYT;0;N/A;0;0
MOUSE;INT-SG-EC-M0738.02;N/A;EQUIPO DE COMPUTO;M-U0026;HS227HB;LOGITECH;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACION CONSEJO ESTUDIANTIL 2022 SE REGISTRA EN SENECYT;0;N/A;0;0
MOUSE;INT-SG-EC-M0742.02;N/A;EQUIPO DE COMPUTO;M-U0026;HS227HB;LOGITECH;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACION CONSEJO ESTUDIANTIL 2022 SE REGISTRA EN SENECYT;0;N/A;0;0
MOUSE;INT-AE-EC-M0750.02;N/A;EQUIPO DE COMPUTO;M-U0026;HS227HB;LOGITECH;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACION CONSEJO ESTUDIANTIL 2022 SE REGISTRA EN SENECYT;0;N/A;0;0
MOUSE;INT-AD-EC-M0758-02;N/A;EQUIPO DE COMPUTO;M-U0026;HS227HB;LOGITECH;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACION CONSEJO ESTUDIANTIL 2022 SE REGISTRA EN SENECYT;0;N/A;0;0
MOUSE;INT-SD2-EC-M0762-02;N/A;EQUIPO DE COMPUTO;M-U0026;HS227HB;LOGITECH;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACION CONSEJO ESTUDIANTIL 2022 SE REGISTRA EN SENECYT;0;N/A;0;0
MOUSE;INT-SD1-EC-M0774-02;N/A;EQUIPO DE COMPUTO;M-U0026;HS227HB;LOGITECH;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACION CONSEJO ESTUDIANTIL 2022 SE REGISTRA EN SENECYT;0;N/A;0;0
MOUSE;INT-SD1-EC-M0778-02;N/A;EQUIPO DE COMPUTO;M-U0026;HS227HB;LOGITECH;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACION CONSEJO ESTUDIANTIL 2022 SE REGISTRA EN SENECYT;0;N/A;0;0
MOUSE;INT-SD1-EC-M0782-02;N/A;EQUIPO DE COMPUTO;M-U0026;HS227HB;LOGITECH;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACION CONSEJO ESTUDIANTIL 2022 SE REGISTRA EN SENECYT;0;N/A;0;0
MOUSE;INT-SD1-EC-M0786-02;38518177;EQUIPO DE COMPUTO;M-U0026;HS227HB;LOGITECH;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACION CONSEJO ESTUDIANTIL 2022 SE REGISTRA EN SENECYT;0;N/A;0;0
MOUSE;INT-SD1-EC-M0794-02;N/A;EQUIPO DE COMPUTO;M-U0026;HS227HB;LOGITECH;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACION CONSEJO ESTUDIANTIL 2022 SE REGISTRA EN SENECYT;0;N/A;0;0
MOUSE;INT-SD1-EC-M0832-03;N/A;EQUIPO DE COMPUTO;M-U0026;HS227HB;LOGITECH;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN ESTUDIANTES GRADUADOS 2022;0;N/A;0;0
MOUSE;INT-AS-EC-M0754-02;N/A;EQUIPO DE COMPUTO;M-U0027;HS227HB;LOGITECH;BUENO ;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACION CONSEJO ESTUDIANTIL 2022 SE REGISTRA EN SENECYT;0;0;0;0
MOUSE;INT-SD1-EC-M0833-03;N/A;EQUIPO DE COMPUTO;M-U0026;HS227HB;LOGITECH;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN ESTUDIANTES GRADUADOS 2022;0;N/A;0;0
PARLANTES;INT-LAB2-P020.04;N/A;EQUIPO DE COMPUTO;GENERICO;2015072869;ALTEK;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;INSTITUCIONAL;0;N/A;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0651;38518330;MUEBLES Y ENSERES ;N/A;S/SMESAPUPITRE 4266;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN SENESCYT;0;180;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0656;38518375;MUEBLES Y ENSERES ;N/A;S/SMESAPUPITRE 4311;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN SENESCYT;0;180;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0662;38518365;MUEBLES Y ENSERES ;N/A;S/SMESAPUPITRE 4301;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN SENESCYT;0;180;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0664;38518364;MUEBLES Y ENSERES ;N/A;S/SMESAPUPITRE 4300;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN SENESCYT;0;180;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0670;38518346;MUEBLES Y ENSERES ;N/A;S/SMESAPUPITRE 4282;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN SENESCYT;0;180;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0671;38518324;MUEBLES Y ENSERES ;N/A;S/SMESAPUPITRE 4260;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN SENESCYT;0;180;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0681;38518349;MUEBLES Y ENSERES ;N/A;S/SMESAPUPITRE 4285;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN SENESCYT;0;180;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0684;38518347;MUEBLES Y ENSERES ;N/A;S/SMESAPUPITRE 4283;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN SENESCYT;0;180;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0698;38518329;MUEBLES Y ENSERES ;N/A;S/SMESAPUPITRE 4265;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN SENESCYT;0;180;0;0
ESCRITORIO MIXTO MYM;INT-DG-ME-E0041;N/A;MUEBLES Y ENSERES ;N/A;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;INSTITUCIONAL;0;100;0;0
ESCRITORIO MIXTO MYM;INT-SD1-EC-E0038;N/A;MUEBLES Y ENSERES ;3 SERVICIOS;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;INSTITUCIONAL;0;100;0;0
ESCRITORIO MIXTO MYM;INT-SD1-ME-E0027;N/A;MUEBLES Y ENSERES ;TRES SERVICIOS;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;INSTITUCIONAL;0;N/A;0;0
ESCRITORIO MIXTO MYM;INT-SD2-ME-E0114;N/A;MUEBLES Y ENSERES ;TRES SERVICIOS;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;INSTITUCIONAL;0;N/A;0;0
ESCRITORIO MIXTO MYM;INT-SD2-ME-E0115;N/A;MUEBLES Y ENSERES ;TRES SERVICIOS;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;INSTITUCIONAL;0;N/A;0;0
ESCRITORIO MIXTO MYM;INT-SD1-ME-E0116;N/A;MUEBLES Y ENSERES ;TRES SERVICIOS;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;INSTITUCIONAL;0;N/A;0;0
ESCRITORIO MIXTO MYM;INT-SD1-ME-E0061;N/A;MUEBLES DE OFICINA;TRES SERVICIOS;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;INSTITUCIONAL;0;N/A;0;0
ESCRITORIO TIPO MESA;INT-SD3-ME-E0153;N/A;MUEBLES Y ENSERES ;N/A;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN SANTILLAN;0;110;0;0
ESCRITORIO TIPO MESA;INT-B-ME-E0157;N/A;MUEBLES Y ENSERES ;N/A;N/A;N/A;MALO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;SIN CAJON;0;N/A;0;0
SILLA NEGRA ;INT-B-EO-S07015;N/A;MUEBLES Y ENSERES ;N/A;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;INSTITUCIONAL;0;N/A;0;0
SILLA NEGRA ;INT-B-EO-S07016;N/A;MUEBLES Y ENSERES ;N/A;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;INSTITUCIONAL;0;N/A;0;0
SILLA NEGRA ;INT-B-EO-S07019;N/A;MUEBLES Y ENSERES ;N/A;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;INSTITUCIONAL;0;N/A;0;0
SILLA NEGRA ;INT-B-EO-S07020;N/A;MUEBLES Y ENSERES ;N/A;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;INSTITUCIONAL;0;N/A;0;0
SILLA NEGRA ;INT-B-EO-S07024;N/A;MUEBLES Y ENSERES ;N/A;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;INSTITUCIONAL;0;N/A;0;0
SILLA NEGRA ;INT-B-EO-S07031;N/A;MUEBLES Y ENSERES ;N/A;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;INSTITUCIONAL;0;N/A;0;0
SILLA NEGRA ;INT-B-EO-S07034;N/A;MUEBLES Y ENSERES ;N/A;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;INSTITUCIONAL;0;N/A;0;0
SILLA NEGRA ;INT-B-EO-S07035;N/A;MUEBLES Y ENSERES ;N/A;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;INSTITUCIONAL;0;N/A;0;0
SILLA NEGRA ;INT-B-EO-S07040;N/A;MUEBLES Y ENSERES ;N/A;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;INSTITUCIONAL;0;N/A;0;0
SILLA NEGRA ;INT-B-EO-S07043;N/A;MUEBLES Y ENSERES ;N/A;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;INSTITUCIONAL;0;N/A;0;0
SILLA NEGRA ;INT-B-MO-S0811;N/A;MUEBLES Y ENSERES ;N/A;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACION CONSEJO ESTUDIANTIL 2022 ;0;N/A;0;0
SILLA NEGRA ;INT-B-MO-S0813;N/A;MUEBLES Y ENSERES ;N/A;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACION CONSEJO ESTUDIANTIL 2022 (ASIENTO FLOJO);0;N/A;0;0
SILLA NEGRA ;INT-B-MO-S0816;N/A;MUEBLES Y ENSERES ;N/A;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACION CONSEJO ESTUDIANTIL 2022;0;N/A;0;0
SILLA NEGRA ;INT-SD2-MO-S0818;N/A;MUEBLES Y ENSERES ;N/A;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACION CONSEJO ESTUDIANTIL 2022;0;N/A;0;0
SILLA NEGRA;INT-SD3-ME-S0132;N/A;MUEBLES Y ENSERES ;N/A;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;INSTITUCIONAL;0;0;0;0
SILLA NEGRA;INT-SD2-ME-S0136;N/A;MUEBLES Y ENSERES ;N/A;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN SANTILLAN;0;110;0;0
SILLA NEGRA;INT-SD1-ME-S0165;N/A;MUEBLES Y ENSERES ;N/A;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN MAURICIO CAHUEÑAS;0;50;0;0
SILLA NEGRA;INT-SD1-EO-S0202;N/A;MUEBLES Y ENSERES ;N/A;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACION ESTUDIANTIL 2017;0;28;0;0
SILLA NEGRA;INT-SD2-EO-S0206;N/A;MUEBLES Y ENSERES ;N/A;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACION ESTUDIANTIL 2017;0;28;0;0
SILLA NEGRA;INT-S-EO-S0207;N/A;MUEBLES Y ENSERES ;N/A;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACION ESTUDIANTIL 2017;0;28;0;0
SILLA NEGRA ;INT-SD2-ME-S0062;N/A;MUEBLES Y ENSERES ;N/A;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;INSTITUCIONAL;0;N/A;0;0
DC-ESCRITORIOMINKA-04;INT-PRETT-SDP4-ME-E0174;37692473;MUEBLES Y ENSERES ;DC-ESCRITORIOMINKA-04;24-036;CREARE;BUENO ;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN SENESCYT;0;0;0;0
DC-ESCRITORIOMINKA-04;INT-PRETT-SDP4-ME-E0178;37692474;MUEBLES Y ENSERES ;DC-ESCRITORIOMINKA-04;24-037;CREARE;BUENO ;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN SENESCYT;0;0;0;0
DC-ESCRITORIOMINKA-04;INT-PRETT-SDP4-ME-E0179;37692477;MUEBLES Y ENSERES ;DC-ESCRITORIOMINKA-04;24-040;CREARE;BUENO ;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN SENESCYT;0;0;0;0
DC-ESCRITORIOMINKA-04;INT-PRETT-SDP4-ME-E0180;37692472;MUEBLES Y ENSERES ;DC-ESCRITORIOMINKA-04;24-035;CREARE;BUENO ;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN SENESCYT;0;0;0;0
DC-ESCRITORIOMINKA-04;INT-PRETT-SDP4-ME-E0181;37692481;MUEBLES Y ENSERES ;DC-ESCRITORIOMINKA-04;24-044;CREARE;BUENO ;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN SENESCYT;0;0;0;0
DC-ESCRITORIOMINKA-04;INT-PRETT-SDP4-ME-E0183;37692478;MUEBLES Y ENSERES ;DC-ESCRITORIOMINKA-04;24-041;CREARE;BUENO ;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN SENESCYT;0;0;0;0
PROYECTOR PORTÁTIL;INT-PRETT-LAB-EC-P0555;37715886;EQUIPO DE COMPUTO;EPSON;X8BW3800167;POWERLITE W52+;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;PROYECTO PRETT;0;N/A;0;0
SILLAS PUPITRE;INT-B-EO-S0255;38518233;MUEBLES Y ENSERES ;N/A;S/SSILLA858;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACION  SENESCYT;0;97,26;0;0
SILLAS PUPITRE;INT-B-EO-S0256;38518237;MUEBLES Y ENSERES ;N/A;S/SSILLA862;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACION  SENESCYT;0;97,26;0;0
SILLAS PUPITRE;INT-B-EO-S0291;38518211;MUEBLES Y ENSERES ;N/A;S/SSILLA836;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACION  SENESCYT;0;97,26;0;0
SILLAS PUPITRE;INT-B-EO-S0308;38518235;MUEBLES Y ENSERES ;N/A;S/SSILLA860;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;(ESPALDAR FLOJO ) (Roto puesto malla esquina superior izquierda);0;97,26;0;0
SILLAS PUPITRE;INT-B-EO-S0312;38518261;MUEBLES Y ENSERES ;N/A;S/SSILLA886;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACION  SENESCYT;0;97,26;0;0
SILLAS PUPITRE;INT-B-EO-S0351;38518209;MUEBLES Y ENSERES ;N/A;S/SSILLA834;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACION  SENESCYT;0;97,26;0;0
SILLAS PUPITRE;INT-B-EO-S0360;38518247;MUEBLES Y ENSERES ;N/A;S/SSILLA872;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACION  SENESCYT espaldar roto lado derecho superior;0;97,26;0;0
SILLAS PUPITRE;INT-B-EO-S0382;38518219;MUEBLES Y ENSERES ;N/A;S/SSILLA844;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACION  SENESCYT;0;97,26;0;0
SILLAS PUPITRE;INT-B-EO-S0387;38518224;MUEBLES Y ENSERES ;N/A;S/SSILLA849;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACION  SENESCYT;0;97,26;0;0
SILLAS PUPITRE;INT-B-EO-S0403;38518217;MUEBLES Y ENSERES ;N/A;S/SSILLA842;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACION  SENESCYT;0;97,26;0;0
SILLA NEGRA METAL;INT-SD2-ME-S0121;N/A;MUEBLES Y ENSERES ;N/A;N/A;N/A;BUENO;LABORATORIO ESCUELA MUNICIPAL;ING. VANESA CAJO;0;INSTITUCIONAL;0;N/A;0;0
MONITOR;INT-R-EC-M0071;N/A;EQUIPO DE COMPUTO;W1943CV;110NDHBSU513;LG;BUENO ;LABORATORIO 2 ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN GADIP CAYAMBE;0;217,06;0;0
MONITOR;INT-LAB1-M001.01;N/A;EQUIPO DE COMPUTO;V206HQL;MMLY6AA0080511020558514;ACER;BUENO;LABORATORIO 2 ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN ESTUDIANTIL;0;200;0;0
MONITOR;INT-LAB1-M002.01;N/A;EQUIPO DE COMPUTO;V206HQL;MMLY6AA080051102057814;ACER;BUENO;LABORATORIO 2 ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN ESTUDIANTIL;0;200;0;0
MONITOR;INT-LAB1-M003.01;N/A;EQUIPO DE COMPUTO;V206HQL;MMLY6AA0080511020958514;ACER;BUENO;LABORATORIO 2 ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN ESTUDIANTIL;0;200;0;0
MONITOR;INT-LAB1-M004.01;N/A;EQUIPO DE COMPUTO;V206HQL;mmly6aa008511020ac8514;HACER;BUENO;LABORATORIO 2 ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN ESTUDIANTIL;0;200;0;0
MONITOR;INT-LAB1-M005.01;N/A;EQUIPO DE COMPUTO;V206HQL;MMLY6AA805110206A8514;HACER;BUENO;LABORATORIO 2 ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN ESTUDIANTIL;0;200;0;0
MONITOR;INT-LAB1-M006.01;N/A;EQUIPO DE COMPUTO;V206HQL;MMLY6AA0080511020AA8514;HACER;BUENO;LABORATORIO 2 ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN ESTUDIANTIL;0;200;0;0
MONITOR;INT-LAB1-M007.01;N/A;EQUIPO DE COMPUTO;V206HQL;mmly6aa008511020138514;HACER;BUENO;LABORATORIO 2 ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN ESTUDIANTIL;0;200;0;0
MONITOR;INT-LAB1-M008.01;N/A;EQUIPO DE COMPUTO;V206HQL;MMLY6AA0080511017518517;HACER;BUENO;LABORATORIO 2 ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN ESTUDIANTIL;0;200;0;0
MONITOR;INT-LAB1-M0013.01;N/A;EQUIPO DE COMPUTO;20M38A;603ntuw2w622;LG;BUENO;LABORATORIO 2 ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN GRADUADOS SISTEMAS NOV 2018;0;250;0;0
MONITOR;INT-LAB1-M0012.01;N/A;EQUIPO DE COMPUTO;20M38A;603nthm2w633;LG;BUENO;LABORATORIO 2 ESCUELA MUNICIPAL;ING. VANESA CAJO;0;DONACIÓN GRADUADOS SISTEMAS NOV 2018;0;250;0;0
